"","CarbonTaxLevel","CarbonTaxRevenue","CarbonTaxDeltaCarbon","CarbonTaxDeltaDD"
"2128",21.28,55.3147846442452,-184.279614676818,-0.185348967880898
"2129",21.29,55.3389839572508,-184.363901984043,-0.185435389485697
"2130",21.3,55.3631816347081,-184.448186934563,-0.185521810497387
"2131",21.31,55.3873776766933,-184.532469528117,-0.185608230915977
"2132",21.32,55.4115720832825,-184.616749764455,-0.185694650741573
"2133",21.33,55.4357648545519,-184.701027643319,-0.185781069974258
"2134",21.34,55.4599559905776,-184.785303164455,-0.185867488614067
"2135",21.35,55.4841454914359,-184.869576327609,-0.185953906661102
"2136",21.36,55.5083333572028,-184.953847132524,-0.186040324115418
"2137",21.37,55.5325195879546,-185.038115578947,-0.186126740977112
"2138",21.38,55.5567041837675,-185.122381666624,-0.186213157246239
"2139",21.39,55.5808871447177,-185.206645395298,-0.186299572922868
"2140",21.4,55.6050684708814,-185.290906764715,-0.186385988007085
"2141",21.41,55.6292481623348,-185.375165774621,-0.186472402498968
"2142",21.42,55.6534262191543,-185.459422424761,-0.186558816398554
"2143",21.43,55.677602641416,-185.543676714879,-0.186645229705957
"2144",21.44,55.7017774291962,-185.627928644722,-0.186731642421227
"2145",21.45,55.7259505825713,-185.712178214034,-0.186818054544433
"2146",21.46,55.7501221016173,-185.796425422562,-0.186904466075687
"2147",21.47,55.7742919864107,-185.88067027005,-0.186990877015002
"2148",21.48,55.7984602370278,-185.964912756243,-0.1870772873625
"2149",21.49,55.8226268535448,-186.049152880888,-0.187163697118223
"2150",21.5,55.8467918360381,-186.133390643729,-0.187250106282251
"2151",21.51,55.870955184584,-186.217626044513,-0.187336514854676
"2152",21.52,55.8951168992589,-186.301859082985,-0.187422922835557
"2153",21.53,55.919276980139,-186.386089758888,-0.187509330224962
"2154",21.54,55.9434354273008,-186.47031807197,-0.187595737022956
"2155",21.55,55.9675922408207,-186.554544021977,-0.187682143229652
"2156",21.56,55.9917474207749,-186.638767608653,-0.18776854884508
"2157",21.57,56.01590096724,-186.722988831743,-0.187854953869335
"2158",21.58,56.0400528802922,-186.807207690994,-0.187941358302477
"2159",21.59,56.0642031600081,-186.891424186152,-0.188027762144589
"2160",21.6,56.0883518064639,-186.975638316961,-0.188114165395735
"2161",21.61,56.1124988197362,-187.059850083168,-0.188200568056
"2162",21.62,56.1366441999014,-187.144059484517,-0.188286970125463
"2163",21.63,56.1607879470359,-187.228266520757,-0.188373371604175
"2164",21.64,56.1849300612162,-187.312471191628,-0.188459772492232
"2165",21.65,56.2090705425188,-187.396673496882,-0.188546172789674
"2166",21.66,56.2332093910201,-187.480873436261,-0.188632572496607
"2167",21.67,56.2573466067966,-187.56507100951,-0.188718971613091
"2168",21.68,56.2814821899248,-187.649266216377,-0.188805370139196
"2169",21.69,56.3056161404812,-187.733459056607,-0.188891768075001
"2170",21.7,56.3297484585424,-187.817649529947,-0.188978165420582
"2171",21.71,56.3538791441848,-187.901837636141,-0.189064562176015
"2172",21.72,56.3780081974851,-187.986023374935,-0.189150958341369
"2173",21.73,56.4021356185196,-188.070206746076,-0.189237353916709
"2174",21.74,56.4262614073651,-188.154387749309,-0.189323748902105
"2175",21.75,56.450385564098,-188.238566384379,-0.189410143297642
"2176",21.76,56.474508088795,-188.322742651034,-0.189496537103405
"2177",21.77,56.4986289815325,-188.406916549019,-0.189582930319442
"2178",21.78,56.5227482423873,-188.491088078079,-0.189669322945851
"2179",21.79,56.5468658714359,-188.575257237961,-0.189755714982685
"2180",21.8,56.5709818687549,-188.659424028411,-0.189842106430035
"2181",21.81,56.595096234421,-188.743588449174,-0.189928497287961
"2182",21.82,56.6192089685107,-188.827750499998,-0.190014887556523
"2183",21.83,56.6433200711008,-188.911910180627,-0.190101277235825
"2184",21.84,56.6674295422678,-188.996067490808,-0.190187666325938
"2185",21.85,56.6915373820885,-189.080222430287,-0.190274054826909
"2186",21.86,56.7156435906395,-189.16437499881,-0.190360442738832
"2187",21.87,56.7397481679975,-189.248525196122,-0.190446830061783
"2188",21.88,56.7638511142391,-189.332673021971,-0.190533216795817
"2189",21.89,56.7879524294411,-189.416818476103,-0.190619602941031
"2190",21.9,56.8120521136803,-189.500961558263,-0.190705988497492
"2191",21.91,56.8361501670332,-189.585102268198,-0.190792373465252
"2192",21.92,56.8602465895767,-189.669240605653,-0.19087875784442
"2193",21.93,56.8843413813875,-189.753376570375,-0.190965141635041
"2194",21.94,56.9084345425423,-189.837510162111,-0.191051524837192
"2195",21.95,56.9325260731179,-189.921641380607,-0.191137907450966
"2196",21.96,56.9566159731911,-190.005770225609,-0.191224289476416
"2197",21.97,56.9807042428386,-190.089896696862,-0.191310670913634
"2198",21.98,57.0047908821372,-190.174020794114,-0.191397051762687
"2199",21.99,57.0288758911638,-190.258142517111,-0.19148343202364
"2200",22,57.0529592699951,-190.342261865599,-0.19156981169658
"2201",22.01,57.0770410187079,-190.426378839324,-0.191656190781556
"2202",22.02,57.1011211373791,-190.510493438034,-0.191742569278676
"2203",22.03,57.1251996260856,-190.594605661474,-0.191828947188001
"2204",22.04,57.1492764849041,-190.678715509391,-0.191915324509596
"2205",22.05,57.1733517139115,-190.76282298153,-0.192001701243529
"2206",22.06,57.1974253131847,-190.84692807764,-0.192088077389915
"2207",22.07,57.2214972828006,-190.931030797465,-0.192174452948776
"2208",22.08,57.245567622836,-191.015131140753,-0.192260827920204
"2209",22.09,57.2696363333679,-191.099229107251,-0.192347202304291
"2210",22.1,57.2937034144731,-191.183324696704,-0.192433576101091
"2211",22.11,57.3177688662286,-191.267417908859,-0.192519949310701
"2212",22.12,57.3418326887112,-191.351508743464,-0.192606321933148
"2213",22.13,57.365894881998,-191.435597200263,-0.192692693968564
